,TRIP_MILES,TRIP_SECONDS,FARE,COMPANY,TIP_RATE,TRIP_MINUTES
25885,17.6,2054,44.25,Chicago Independents,20.2,34.233333333333334
25886,18.1,2112,46.0,City Service,0.0,35.2
25887,18.0,2100,46.25,312 Medallion Management Corp,25.2,35.0
25888,18.0,2100,44.5,Choice Taxi Association,0.0,35.0
25889,18.0,2100,45.75,U Taxicab,16.1,35.0
25890,18.0,2100,45.5,Globe Taxi,20.2,35.0
25891,5.46,637,15.75,Chicago Independents,20.4,10.616666666666667
25892,3.6,420,11.25,312 Medallion Management Corp,19.7,7.0
25893,10.8,1260,29.25,Taxi Affiliation Services,0.0,21.0
25894,17.3,2018,43.25,Sun Taxi,20.2,33.63333333333333
25895,11.84,1381,30.75,Flash Cab,0.0,23.016666666666666
25896,17.61,2054,44.0,Chicago Independents,0.0,34.233333333333334
25897,18.04,2104,45.0,Star North Taxi Management Llc,15.1,35.06666666666667
25898,18.47,2154,46.25,Flash Cab,20.2,35.9
25899,18.18,2120,47.0,Sun Taxi,17.3,35.333333333333336
25900,17.52,2043,43.0,Medallion Leasin,15.2,34.05
25901,14.88,1735,38.0,Flash Cab,20.2,28.916666666666668
25902,17.25,2011,43.75,Flash Cab,20.2,33.516666666666666
25903,17.5,2040,43.5,Chicago Independents,25.3,34.0
25904,17.5,2040,43.5,"Taxicab Insurance Agency, LLC",25.3,34.0
25905,17.5,2040,44.25,Taxi Affiliation Services,20.2,34.0
25906,17.5,2040,43.0,Top Cab Affiliation,0.0,34.0
25907,18.84,2196,46.75,Sun Taxi,20.2,36.6
25908,10.45,1218,27.5,Flash Cab,0.0,20.3
25909,17.82,2077,44.5,Flash Cab,20.2,34.61666666666667
25910,12.39,1444,32.75,Flash Cab,0.0,24.066666666666666
25911,14.99,1747,38.5,Flash Cab,26.0,29.116666666666667
25912,25.15,2931,63.0,Flash Cab,20.1,48.85
25913,17.78,2072,44.25,Medallion Leasin,20.2,34.53333333333333
25914,15.18,1769,39.0,Taxicab Insurance Agency Llc,15.2,29.483333333333334
25915,15.79,1840,41.0,Flash Cab,15.1,30.666666666666668
25916,17.74,2067,44.5,City Service,20.2,34.45
25917,17.56,2046,43.25,Flash Cab,15.2,34.1
25918,10.3,1200,27.5,Taxi Affiliation Services,0.0,20.0
25919,10.3,1200,27.25,Taxi Affiliation Services,0.0,20.0
25920,4.79,558,14.25,Flash Cab,15.5,9.3
25921,10.98,1279,28.5,City Service,20.3,21.316666666666666
25922,17.35,2021,43.0,City Service,20.2,33.68333333333333
25923,17.0,1980,42.0,Taxi Affiliation Services,23.9,33.0
25924,17.0,1980,36.25,"Taxicab Insurance Agency, LLC",24.8,33.0
25925,17.0,1980,42.5,Taxi Affiliation Services,11.8,33.0
25926,16.88,1966,42.5,Sun Taxi,10.8,32.766666666666666
25927,23.56,2744,56.33,Flash Cab,0.0,45.733333333333334
25928,15.07,1755,40.0,City Service,0.0,29.25
25929,10.95,1275,29.0,Flash Cab,0.0,21.25
25930,7.3,850,19.75,Flash Cab,0.0,14.166666666666666
25931,18.5,2154,46.75,Sun Taxi,20.2,35.9
25932,13.03,1517,55.14,Flash Cab,0.0,25.283333333333335
25933,6.7,780,19.75,Globe Taxi,0.0,13.0
25934,17.97,2092,44.75,Flash Cab,0.0,34.86666666666667
25935,18.23,2122,45.25,City Service,20.2,35.36666666666667
25936,17.5,2037,43.25,Sun Taxi,20.2,33.95
25937,18.6,2165,46.25,Star North Taxi Management Llc,0.0,36.083333333333336
25938,17.87,2080,45.25,Sun Taxi,10.2,34.666666666666664
25939,17.75,2066,44.25,Flash Cab,25.3,34.43333333333333
25940,18.36,2137,46.0,Taxicab Insurance Agency Llc,0.0,35.61666666666667
25941,15.2,1769,38.75,Flash Cab,20.2,29.483333333333334
25942,14.61,1700,58.71,Flash Cab,0.0,28.333333333333332
25943,7.4,861,20.25,Flash Cab,0.0,14.35
25944,19.27,2242,48.0,Sun Taxi,20.2,37.36666666666667
25945,29.4,3420,71.75,"Taxicab Insurance Agency, LLC",20.0,57.0
25946,9.8,1140,26.25,U Taxicab,20.4,19.0
25947,17.89,2081,44.25,City Service,4.1,34.68333333333333
25948,9.56,1112,25.75,Flash Cab,0.0,18.533333333333335
25949,12.46,1449,36.06,Flash Cab,0.0,24.15
25950,12.4,1442,32.5,Medallion Leasin,20.3,24.033333333333335
25951,17.87,2078,44.5,City Service,8.6,34.63333333333333
25952,12.9,1500,33.5,Taxi Affiliation Services,20.3,25.0
25953,13.46,1565,35.25,Sun Taxi,20.3,26.083333333333332
25954,16.92,1967,43.0,Sun Taxi,0.0,32.78333333333333
25955,13.26,1541,34.5,Sun Taxi,20.3,25.683333333333334
25956,8.82,1025,25.17,Globe Taxi,23.0,17.083333333333332
25957,4.69,545,14.25,Taxicab Insurance Agency Llc,0.0,9.083333333333334
25958,29.48,3425,75.41,Flash Cab,0.0,57.083333333333336
25959,18.64,2165,48.25,Sun Taxi,20.2,36.083333333333336
25960,18.77,2180,47.5,City Service,0.0,36.333333333333336
25961,18.53,2152,47.25,Sun Taxi,0.0,35.86666666666667
25962,6.2,720,17.75,Taxi Affiliation Services,25.5,12.0
25963,6.2,720,18.0,"Taxicab Insurance Agency, LLC",0.0,12.0
25964,12.4,1440,36.5,"Taxicab Insurance Agency, LLC",22.2,24.0
25965,9.3,1080,25.0,Taxi Affiliation Services,40.0,18.0
25966,12.96,1505,33.5,Flash Cab,0.0,25.083333333333332
25967,14.03,1629,36.5,Star North Taxi Management Llc,0.0,27.15
25968,17.88,2076,44.0,Flash Cab,20.2,34.6
25969,12.69,1473,33.5,Flash Cab,20.3,24.55
25970,18.17,2109,45.75,Sun Taxi,20.2,35.15
25971,10.47,1215,27.75,Sun Taxi,20.3,20.25
25972,12.6,1462,33.5,Sun Taxi,18.2,24.366666666666667
25973,8.8,1021,24.0,Flash Cab,0.0,17.016666666666666
25974,18.1,2100,44.75,Globe Taxi,0.0,35.0
25975,7.49,869,21.0,Flash Cab,0.0,14.483333333333333
25976,4.88,566,14.75,Sun Taxi,0.0,9.433333333333334
25977,17.96,2083,45.0,Star North Taxi Management Llc,30.3,34.71666666666667
25978,11.9,1380,32.0,U Taxicab,20.3,23.0
25979,18.05,2093,44.75,Flash Cab,20.2,34.88333333333333
25980,9.84,1141,26.5,Flash Cab,0.0,19.016666666666666
25981,15.67,1817,40.0,City Service,20.2,30.283333333333335
25982,18.0,2087,45.25,Flash Cab,20.2,34.78333333333333
25983,18.19,2109,45.25,Sun Taxi,20.2,35.15
25984,13.3,1542,33.5,Chicago Independents,20.3,25.7
25985,19.64,2277,50.25,Flash Cab,12.2,37.95
25986,10.48,1215,27.5,Sun Taxi,20.3,20.25
25987,19.9,2307,49.0,Chicago Taxicab,20.2,38.45
25988,18.03,2090,45.75,City Service,20.2,34.833333333333336
25989,18.47,2141,46.25,Taxicab Insurance Agency Llc,20.2,35.68333333333333
25990,12.0,1391,32.0,Sun Taxi,20.3,23.183333333333334
25991,17.6,2040,44.5,Top Cab Affiliation,20.2,34.0
25992,8.8,1020,23.75,Choice Taxi Association,18.0,17.0
25993,17.6,2040,43.25,Taxi Affiliation Services,20.2,34.0
25994,17.6,2040,44.25,"Taxicab Insurance Agency, LLC",0.0,34.0
25995,17.6,2040,43.75,"Taxicab Insurance Agency, LLC",30.3,34.0
25996,17.6,2040,44.5,"Taxicab Insurance Agency, LLC",25.3,34.0
25997,17.6,2040,44.25,Top Cab Affiliation,25.2,34.0
25998,8.8,1020,24.5,Taxi Affiliation Services,0.0,17.0
25999,9.12,1057,24.75,Sun Taxi,0.0,17.616666666666667
26000,18.94,2195,46.75,City Service,20.2,36.583333333333336
26001,11.91,1380,30.25,City Service,0.0,23.0
26002,14.5,1680,37.25,Taxi Affiliation Services,9.3,28.0
26003,12.8,1483,32.75,Star North Taxi Management Llc,0.0,24.716666666666665
26004,11.67,1352,30.0,Medallion Leasin,0.0,22.533333333333335
26005,10.22,1184,27.25,Flash Cab,0.0,19.733333333333334
26006,20.2,2340,49.0,"Taxicab Insurance Agency, LLC",15.0,39.0
26007,10.43,1208,27.5,Flash Cab,0.0,20.133333333333333
26008,17.45,2021,43.25,Sun Taxi,20.2,33.68333333333333
26009,13.92,1612,35.0,Flash Cab,0.0,26.866666666666667
26010,11.65,1349,30.75,Flash Cab,0.0,22.483333333333334
26011,17.1,1980,44.0,Taxi Affiliation Services,25.2,33.0
26012,11.4,1320,30.25,Taxi Affiliation Services,0.0,22.0
26013,16.6,1922,42.5,Chicago Independents,20.2,32.03333333333333
26014,18.06,2091,45.5,Flash Cab,25.3,34.85
26015,17.24,1996,43.25,Flash Cab,20.2,33.266666666666666
26016,17.12,1982,44.0,Medallion Leasin,16.7,33.03333333333333
26017,16.87,1953,42.25,Sun Taxi,25.3,32.55
26018,18.08,2093,45.25,City Service,20.2,34.88333333333333
26019,18.3,2118,46.0,Sun Taxi,20.2,35.3
26020,16.15,1869,41.5,Flash Cab,25.2,31.15
26021,20.22,2340,50.75,Sun Taxi,25.2,39.0
26022,17.55,2031,43.25,Sun Taxi,30.3,33.85
26023,13.04,1509,33.75,Flash Cab,0.0,25.15
26024,13.49,1561,39.24,24 Seven Taxi,23.0,26.016666666666666
26025,14.0,1620,36.25,Taxi Affiliation Services,20.2,27.0
26026,11.52,1333,30.0,City Service,0.0,22.216666666666665
26027,3.63,420,12.04,City Service,23.0,7.0
26028,12.23,1415,32.0,Sun Taxi,0.0,23.583333333333332
26029,39.43,4562,95.75,Flash Cab,0.0,76.03333333333333
26030,11.09,1283,29.0,Flash Cab,0.0,21.383333333333333
26031,16.64,1925,41.75,Flash Cab,15.2,32.083333333333336
26032,14.87,1720,52.76,Flash Cab,0.0,28.666666666666668
26033,8.3,960,23.25,Taxi Affiliation Services,0.0,16.0
26034,16.6,1920,41.75,Taxi Affiliation Services,16.0,32.0
26035,8.3,960,23.0,Taxi Affiliation Services,0.0,16.0
26036,21.2,2452,53.25,Sun Taxi,20.1,40.86666666666667
26037,15.01,1736,38.0,Flash Cab,20.2,28.933333333333334
26038,12.34,1427,32.5,Taxicab Insurance Agency Llc,20.3,23.783333333333335
26039,17.47,2020,44.75,Blue Ribbon Taxi Association,0.0,33.666666666666664
26040,19.2,2220,46.0,"Taxicab Insurance Agency, LLC",20.2,37.0
26041,17.16,1984,53.94,Flash Cab,0.0,33.06666666666667
26042,17.61,2036,43.5,Sun Taxi,20.2,33.93333333333333
26043,18.83,2177,48.5,Taxicab Insurance Agency Llc,20.2,36.28333333333333
26044,18.96,2192,46.25,Flash Cab,15.1,36.53333333333333
26045,10.9,1260,29.0,Taxi Affiliation Services,0.0,21.0
26046,9.75,1127,25.75,Star North Taxi Management Llc,9.9,18.783333333333335
26047,11.62,1343,31.25,Flash Cab,0.0,22.383333333333333
26048,6.87,794,19.25,Sun Taxi,20.5,13.233333333333333
26049,17.35,2005,42.75,Medallion Leasin,25.3,33.416666666666664
26050,13.5,1560,33.75,Taxi Affiliation Services,0.0,26.0
26051,5.21,602,47.99,Flash Cab,0.0,10.033333333333333
26052,18.41,2127,46.25,Koam Taxi Association,0.0,35.45
26053,16.1,1860,41.75,"Taxicab Insurance Agency, LLC",20.2,31.0
26054,12.25,1415,32.25,Flash Cab,0.0,23.583333333333332
26055,18.7,2160,47.5,"Taxicab Insurance Agency, LLC",25.2,36.0
26056,6.32,730,18.0,Flash Cab,0.0,12.166666666666666
26057,6.2,716,17.5,Flash Cab,0.0,11.933333333333334
26058,13.5,1559,35.25,Flash Cab,0.0,25.983333333333334
26059,10.08,1164,26.5,Sun Taxi,0.0,19.4
26060,3.49,403,11.25,Flash Cab,0.0,6.716666666666667
26061,15.03,1735,42.02,Flash Cab,0.0,28.916666666666668
26062,11.47,1324,30.25,City Service,0.0,22.066666666666666
26063,10.38,1198,27.0,City Service,0.0,19.966666666666665
26064,13.12,1514,34.25,Sun Taxi,25.3,25.233333333333334
26065,9.42,1087,25.75,Flash Cab,15.3,18.116666666666667
26066,18.2,2100,46.0,"Taxicab Insurance Agency, LLC",20.2,35.0
26067,13.0,1500,33.5,U Taxicab,12.0,25.0
26068,16.51,1905,41.0,Taxicab Insurance Agency Llc,11.9,31.75
26069,10.4,1200,27.5,Taxi Affiliation Services,0.0,20.0
26070,10.4,1200,27.5,Taxi Affiliation Services,0.0,20.0
26071,10.4,1200,28.0,Taxi Affiliation Services,0.0,20.0
26072,17.36,2003,42.75,Flash Cab,15.2,33.38333333333333
26073,13.79,1591,35.5,Chicago Independents,20.2,26.516666666666666
26074,12.88,1486,33.5,Medallion Leasin,0.0,24.766666666666666
26075,6.25,721,18.0,Flash Cab,20.6,12.016666666666667
26076,17.08,1970,42.25,Sun Taxi,20.2,32.833333333333336
26077,17.49,2017,43.25,Flash Cab,20.2,33.61666666666667
26078,10.58,1220,28.75,City Service,0.0,20.333333333333332
26079,17.9,2064,44.25,Taxicab Insurance Agency Llc,20.2,34.4
26080,25.5,2940,66.25,Taxi Affiliation Services,0.0,49.0
26081,15.18,1750,38.5,City Service,0.0,29.166666666666668
26082,12.04,1388,31.25,Sun Taxi,13.8,23.133333333333333
26083,12.11,1396,32.48,Flash Cab,0.0,23.266666666666666
26084,20.3,2340,50.25,Taxi Affiliation Services,20.2,39.0
26085,16.78,1934,42.25,Flash Cab,20.2,32.233333333333334
26086,17.7,2040,44.25,Top Cab Affiliation,20.7,34.0
26087,17.7,2040,44.25,Taxi Affiliation Services,0.0,34.0
26088,17.7,2040,44.0,6574 - Babylon Express Inc.,20.4,34.0
26089,17.7,2040,43.75,Globe Taxi,20.2,34.0
26090,16.98,1957,42.0,Chicago Independents,20.2,32.61666666666667
26091,13.05,1504,34.25,Blue Ribbon Taxi Association,20.3,25.066666666666666
26092,10.89,1255,28.0,Medallion Leasin,15.3,20.916666666666668
26093,15.75,1815,39.5,Sun Taxi,15.2,30.25
26094,15.1,1740,38.0,"Taxicab Insurance Agency, LLC",20.2,29.0
26095,21.1,2431,55.14,Flash Cab,0.0,40.516666666666666
26096,19.26,2219,49.5,City Service,10.1,36.983333333333334
26097,8.75,1008,24.0,Flash Cab,12.5,16.8
26098,12.5,1440,32.0,"Taxicab Insurance Agency, LLC",16.8,24.0
26099,12.5,1440,32.75,312 Medallion Management Corp,13.6,24.0
26100,12.5,1440,32.75,U Taxicab,13.6,24.0
26101,17.24,1986,43.75,Star North Taxi Management Llc,25.3,33.1
26102,16.26,1873,41.0,Sun Taxi,0.0,31.216666666666665
26103,12.85,1480,33.5,Sun Taxi,25.4,24.666666666666668
26104,6.59,759,18.75,Flash Cab,0.0,12.65
26105,18.33,2111,45.25,Taxicab Insurance Agency Llc,15.1,35.18333333333333
26106,16.88,1944,58.71,Flash Cab,0.0,32.4
26107,18.07,2081,44.75,Sun Taxi,25.3,34.68333333333333
26108,9.9,1140,25.75,Taxi Affiliation Services,0.0,19.0
26109,7.79,897,21.5,Sun Taxi,0.0,14.95
26110,17.71,2039,44.25,Flash Cab,20.2,33.983333333333334
26111,9.98,1149,26.5,Flash Cab,0.0,19.15
26112,11.17,1286,29.0,Flash Cab,0.0,21.433333333333334
26113,6.28,723,17.75,Sun Taxi,0.0,12.05
26114,32.4,3730,78.25,Flash Cab,0.0,62.166666666666664
26115,17.2,1980,43.0,"Taxicab Insurance Agency, LLC",15.0,33.0
26116,2.98,343,10.0,Sun Taxi,0.0,5.716666666666667
26117,18.44,2122,46.5,Globe Taxi,0.0,35.36666666666667
26118,7.3,840,20.25,Taxi Affiliation Services,4.9,14.0
26119,14.6,1680,37.75,"Taxicab Insurance Agency, LLC",20.2,28.0
26120,14.6,1680,50.0,Globe Taxi,25.2,28.0
26121,18.33,2109,45.75,Flash Cab,20.2,35.15
26122,18.53,2132,46.25,Flash Cab,15.1,35.53333333333333
26123,9.84,1132,26.75,Flash Cab,0.0,18.866666666666667
26124,18.43,2120,46.5,Sun Taxi,20.2,35.333333333333336
26125,13.64,1569,34.25,City Service,20.3,26.15
26126,17.04,1960,42.25,Sun Taxi,25.3,32.666666666666664
26127,18.05,2076,44.5,Medallion Leasin,20.2,34.6
26128,12.0,1380,31.5,"Taxicab Insurance Agency, LLC",20.3,23.0
26129,17.47,2009,45.75,Flash Cab,15.2,33.483333333333334
26130,17.09,1965,43.25,Taxicab Insurance Agency Llc,20.2,32.75
26131,16.7,1920,42.5,Taxi Affiliation Services,8.4,32.0
26132,17.79,2045,44.5,Taxicab Insurance Agency Llc,25.3,34.083333333333336
26133,13.79,1585,35.25,Sun Taxi,20.2,26.416666666666668
26134,7.71,886,21.25,City Service,0.0,14.766666666666667
26135,16.3,1873,40.5,Chicago Independents,0.0,31.216666666666665
26136,17.45,2005,43.25,Sun Taxi,20.2,33.416666666666664
26137,14.1,1620,36.25,Taxi Affiliation Services,25.2,27.0
26138,9.4,1080,25.25,Taxi Affiliation Services,20.3,18.0
26139,17.82,2047,44.0,Flash Cab,20.2,34.11666666666667
26140,17.7,2033,47.75,Chicago Independents,20.2,33.88333333333333
26141,16.63,1910,42.0,Sun Taxi,21.7,31.833333333333332
26142,20.9,2400,52.75,"Taxicab Insurance Agency, LLC",20.2,40.0
26143,19.15,2199,46.75,Flash Cab,0.0,36.65
26144,11.13,1278,29.25,Flash Cab,0.0,21.3
26145,12.75,1464,33.5,Sun Taxi,0.0,24.4
26146,17.41,1999,44.25,Taxicab Insurance Agency Llc,20.2,33.31666666666667
26147,18.02,2069,44.75,Blue Ribbon Taxi Association,15.2,34.483333333333334
26148,14.53,1668,38.25,City Service,25.3,27.8
26149,14.67,1684,37.77,City Service,23.0,28.066666666666666
26150,11.5,1320,30.5,"Taxicab Insurance Agency, LLC",15.5,22.0
26151,13.08,1501,36.06,Flash Cab,0.0,25.016666666666666
26152,18.3,2100,46.0,"Taxicab Insurance Agency, LLC",0.0,35.0
26153,18.3,2100,45.75,Taxi Affiliation Services,20.2,35.0
26154,13.02,1494,35.25,Medallion Leasin,23.0,24.9
26155,25.1,2880,62.5,KOAM Taxi Association,20.2,48.0
26156,15.4,1767,39.5,Globe Taxi,20.2,29.45
26157,6.92,794,21.97,City Service,9.1,13.233333333333333
26158,17.03,1954,43.0,Medallion Leasin,7.2,32.56666666666667
26159,16.92,1941,44.0,24 Seven Taxi,20.2,32.35
26160,20.8,2386,51.0,Flash Cab,20.2,39.766666666666666
26161,20.4,2340,50.5,Globe Taxi,25.2,39.0
26162,6.8,780,19.25,Taxi Affiliation Services,0.0,13.0
26163,13.6,1560,35.75,Taxi Affiliation Services,30.3,26.0
26164,6.8,780,19.25,Taxi Affiliation Services,0.0,13.0
26165,18.11,2077,45.0,Sun Taxi,25.3,34.61666666666667
26166,15.46,1773,39.25,Sun Taxi,25.3,29.55
26167,15.47,1774,40.5,City Service,22.5,29.566666666666666
26168,5.39,618,15.75,Flash Cab,25.8,10.3
26169,15.7,1800,39.25,Globe Taxi,20.2,30.0
26170,15.71,1801,39.75,Medallion Leasin,15.2,30.016666666666666
26171,12.71,1457,32.75,Medallion Leasin,20.3,24.283333333333335
26172,15.66,1795,40.5,Star North Taxi Management Llc,0.0,29.916666666666668
26173,15.05,1725,38.25,Globe Taxi,0.0,28.75
26174,17.73,2032,44.5,City Service,30.3,33.86666666666667
26175,17.8,2040,44.0,Taxi Affiliation Services,12.4,34.0
26176,17.8,2040,43.75,"Taxicab Insurance Agency, LLC",20.2,34.0
26177,17.8,2040,44.25,Top Cab Affiliation,0.0,34.0
26178,18.52,2122,47.25,Sun Taxi,0.0,35.36666666666667
26179,8.44,967,23.25,Flash Cab,0.0,16.116666666666667
26180,11.19,1282,29.75,City Service,0.0,21.366666666666667
26181,10.85,1243,28.25,Flash Cab,0.0,20.716666666666665
26182,13.05,1495,34.25,Taxicab Insurance Agency Llc,15.2,24.916666666666668
26183,18.0,2062,44.75,Chicago Independents,20.2,34.36666666666667
26184,31.83,3646,80.25,City Service,15.1,60.766666666666666
26185,11.0,1260,30.5,"Taxicab Insurance Agency, LLC",20.3,21.0
26186,17.54,2009,43.25,Flash Cab,25.3,33.483333333333334
26187,11.42,1308,30.0,Flash Cab,0.0,21.8
26188,14.52,1663,37.25,Flash Cab,0.0,27.716666666666665
26189,12.8,1466,33.75,City Service,20.3,24.433333333333334
26190,12.88,1475,34.0,Sun Taxi,20.2,24.583333333333332
26191,3.1,355,10.25,Flash Cab,0.0,5.916666666666667
26192,9.51,1089,25.5,Flash Cab,15.3,18.15
26193,18.4,2107,46.5,Flash Cab,25.2,35.11666666666667
26194,13.1,1500,34.25,Choice Taxi Association,25.2,25.0
26195,13.1,1500,33.5,Taxi Affiliation Services,20.3,25.0
26196,11.31,1295,29.5,City Service,25.3,21.583333333333332
26197,13.53,1549,35.5,Sun Taxi,21.1,25.816666666666666
26198,17.12,1960,43.5,Flash Cab,0.0,32.666666666666664
26199,15.2,1740,39.75,"Taxicab Insurance Agency, LLC",20.1,29.0
26200,15.2,1740,40.0,312 Medallion Management Corp,12.5,29.0
26201,45.6,5220,111.25,Globe Taxi,20.1,87.0
26202,3.87,443,12.0,Flash Cab,15.3,7.383333333333334
26203,17.3,1980,42.75,Top Cab Affiliation,30.3,33.0
26204,17.3,1980,43.5,Top Cab Affiliation,20.0,33.0
26205,17.79,2036,45.0,City Service,20.2,33.93333333333333
26206,17.31,1981,43.0,24 Seven Taxi,20.2,33.016666666666666
26207,10.18,1165,27.5,City Service,0.0,19.416666666666668
26208,18.15,2077,46.25,City Service,20.2,34.61666666666667
26209,16.01,1832,40.75,Flash Cab,20.2,30.533333333333335
26210,17.62,2016,43.5,City Service,20.2,33.6
26211,7.36,842,20.5,Flash Cab,0.0,14.033333333333333
26212,20.0,2288,51.0,Chicago Independents,0.0,38.13333333333333
26213,6.53,747,18.5,Flash Cab,0.0,12.45
26214,15.92,1821,41.75,City Service,0.0,30.35
26215,20.8,2379,51.0,Flash Cab,15.1,39.65
26216,17.6,2013,44.5,Chicago Independents,20.2,33.55
26217,17.82,2038,44.5,Taxicab Insurance Agency Llc,0.0,33.96666666666667
26218,17.96,2054,44.5,Star North Taxi Management Llc,15.2,34.233333333333334
26219,12.88,1473,33.0,Taxicab Insurance Agency Llc,20.3,24.55
26220,12.96,1482,33.75,Sun Taxi,20.3,24.7
26221,12.96,1482,33.75,Sun Taxi,20.3,24.7
26222,11.43,1307,30.0,Sun Taxi,0.0,21.783333333333335
26223,5.23,598,15.5,Sun Taxi,0.0,9.966666666666667
26224,11.09,1268,29.75,Flash Cab,0.0,21.133333333333333
26225,17.74,2028,44.5,Flash Cab,20.2,33.8
26226,14.74,1685,38.25,Star North Taxi Management Llc,20.2,28.083333333333332
26227,9.99,1142,23.38,Chicago Independents,0.0,19.033333333333335
26228,11.32,1294,29.25,Flash Cab,15.2,21.566666666666666
26229,12.87,1471,33.75,Sun Taxi,20.3,24.516666666666666
26230,17.35,1983,45.0,Sun Taxi,0.0,33.05
26231,12.6,1440,32.5,Taxi Affiliation Services,0.0,24.0
26232,3.36,384,11.0,Blue Ribbon Taxi Association,0.0,6.4
26233,16.8,1920,42.0,U Taxicab,0.0,32.0
26234,11.62,1328,30.0,Flash Cab,0.0,22.133333333333333
26235,8.4,960,23.0,Chicago Independents,0.0,16.0
26236,10.5,1200,29.0,Taxi Affiliation Services,0.0,20.0
26237,16.8,1920,41.5,Taxi Affiliation Services,20.2,32.0
26238,8.4,960,22.75,Taxi Affiliation Services,0.0,16.0
26239,18.9,2160,47.0,"Taxicab Insurance Agency, LLC",14.7,36.0
26240,8.4,960,23.0,Choice Taxi Association,13.0,16.0
26241,14.43,1649,37.0,Medallion Leasin,20.2,27.483333333333334
26242,13.31,1521,35.0,Sun Taxi,0.0,25.35
26243,24.33,2780,58.5,Taxicab Insurance Agency Llc,0.0,46.333333333333336
26244,17.81,2035,44.0,Flash Cab,20.2,33.916666666666664
26245,4.84,553,14.25,Star North Taxi Management Llc,20.5,9.216666666666667
26246,13.68,1563,34.75,Taxicab Insurance Agency Llc,18.1,26.05
26247,17.33,1980,43.5,Sun Taxi,20.2,33.0
26248,17.05,1948,42.25,Flash Cab,0.0,32.46666666666667
26249,18.39,2101,45.75,Flash Cab,20.2,35.016666666666666
26250,5.13,586,15.25,Flash Cab,0.0,9.766666666666667
26251,10.42,1190,27.25,Star North Taxi Management Llc,0.0,19.833333333333332
26252,17.82,2035,44.0,City Service,10.4,33.916666666666664
26253,18.46,2108,46.5,Sun Taxi,20.2,35.13333333333333
26254,13.6,1553,34.75,City Service,20.3,25.883333333333333
26255,12.05,1376,32.0,Flash Cab,20.3,22.933333333333334
26256,17.69,2020,45.25,Flash Cab,20.2,33.666666666666664
26257,14.73,1682,37.75,Flash Cab,20.2,28.033333333333335
26258,17.13,1956,43.0,Flash Cab,0.0,32.6
26259,18.5,2112,45.5,Sun Taxi,9.1,35.2
26260,18.4,2100,45.5,Choice Taxi Association,20.2,35.0
26261,18.4,2100,45.0,Taxi Affiliation Services,25.2,35.0
26262,21.03,2400,51.75,Flash Cab,15.1,40.0
26263,16.57,1891,43.25,Sun Taxi,20.1,31.516666666666666
26264,12.68,1447,36.76,Taxicab Insurance Agency Llc,23.0,24.116666666666667
26265,16.3,1860,40.25,U Taxicab,0.0,31.0
26266,16.3,1860,40.25,Taxi Affiliation Services,20.2,31.0
26267,16.3,1860,41.75,Taxi Affiliation Services,0.0,31.0
26268,16.84,1921,41.5,Taxicab Insurance Agency Llc,20.2,32.016666666666666
26269,17.22,1964,43.5,Medallion Leasin,15.2,32.733333333333334
26270,17.15,1956,43.0,Star North Taxi Management Llc,15.1,32.6
26271,12.1,1380,31.5,Taxi Affiliation Services,0.0,23.0
26272,18.08,2062,45.25,Taxicab Insurance Agency Llc,15.2,34.36666666666667
26273,32.18,3670,78.0,Star North Taxi Management Llc,0.0,61.166666666666664
26274,20.22,2306,51.25,Chicago Independents,20.2,38.43333333333333
26275,18.31,2088,45.25,Globe Taxi,20.2,34.8
26276,20.2,2303,50.25,Sun Taxi,9.2,38.38333333333333
26277,17.28,1970,43.0,Sun Taxi,20.2,32.833333333333336
26278,12.57,1433,35.65,24 Seven Taxi,23.0,23.883333333333333
26279,10.0,1140,26.5,Taxi Affiliation Services,0.0,19.0
